game_id,date,season,status,datetime,period,postseason,postponed,home_team,away_team,home_score,away_score,home_q1,away_q1,home_q2,away_q2,home_q3,away_q3,home_q4,away_q4,home_ot1,away_ot1,home_ot2,away_ot2,home_ot3,away_ot3
1037754,2023-11-15,2023,Final,2023-11-16T01:00:00.000Z,4,False,False,Chicago Bulls,Orlando Magic,94,96,21,21,12,29,31,23,30,23,,,,,,
1037755,2023-11-15,2023,Final,2023-11-16T02:00:00.000Z,4,False,False,Phoenix Suns,Minnesota Timberwolves,133,115,35,29,41,25,34,28,23,33,,,,,,
1037756,2023-11-15,2023,Final,2023-11-16T03:00:00.000Z,4,False,False,Los Angeles Lakers,Sacramento Kings,110,125,25,38,34,34,21,32,30,21,,,,,,
1037757,2023-11-15,2023,Final,2023-11-16T03:00:00.000Z,4,False,False,Portland Trail Blazers,Cleveland Cavaliers,95,109,25,30,22,25,28,28,20,26,,,,,,
1037758,2023-11-16,2023,Final,2023-11-17T00:30:00.000Z,4,False,False,Miami Heat,Brooklyn Nets,122,115,30,27,30,25,35,31,27,32,,,,,,
1037759,2023-11-16,2023,Final,2023-11-17T03:00:00.000Z,4,False,False,Golden State Warriors,Oklahoma City Thunder,109,128,24,39,36,28,25,27,24,34,,,,,,
3277445,2023-11-17,2023,Final,2023-11-18T00:00:00.000Z,4,False,False,Charlotte Hornets,Milwaukee Bucks,99,130,37,28,20,31,24,33,18,38,,,,,,
3277446,2023-11-17,2023,Final,2023-11-18T00:00:00.000Z,4,False,False,Washington Wizards,New York Knicks,99,120,25,35,29,30,30,24,15,31,,,,,,
3277447,2023-11-17,2023,Final,2023-11-18T00:30:00.000Z,4,False,False,Atlanta Hawks,Philadelphia 76ers,116,126,24,30,32,27,31,37,29,32,,,,,,
3277448,2023-11-17,2023,Final,2023-11-18T00:30:00.000Z,4,False,False,Cleveland Cavaliers,Detroit Pistons,108,100,35,26,24,19,21,28,28,27,,,,,,
3277449,2023-11-17,2023,Final,2023-11-18T00:30:00.000Z,4,False,False,Toronto Raptors,Boston Celtics,105,108,32,26,17,39,32,19,24,24,,,,,,
3277450,2023-11-17,2023,Final,2023-11-18T00:30:00.000Z,4,False,False,San Antonio Spurs,Sacramento Kings,120,129,31,29,31,33,32,33,26,34,,,,,,
3277451,2023-11-17,2023,Final,2023-11-18T01:00:00.000Z,4,False,False,Chicago Bulls,Orlando Magic,97,103,16,23,17,25,32,29,32,26,,,,,,
3277452,2023-11-17,2023,Final,2023-11-18T01:00:00.000Z,4,False,False,New Orleans Pelicans,Denver Nuggets,115,110,36,28,33,25,26,33,20,24,,,,,,
3277453,2023-11-17,2023,Final,2023-11-18T03:00:00.000Z,4,False,False,Utah Jazz,Phoenix Suns,128,131,38,41,37,34,24,27,29,29,,,,,,
3277454,2023-11-17,2023,Final,2023-11-18T03:00:00.000Z,4,False,False,Portland Trail Blazers,Los Angeles Lakers,95,107,23,30,27,30,25,22,20,25,,,,,,
3277455,2023-11-17,2023,Final,2023-11-18T03:30:00.000Z,4,False,False,LA Clippers,Houston Rockets,106,100,29,23,19,27,31,27,27,23,,,,,,
1037771,2023-11-18,2023,Final,2023-11-18T23:00:00.000Z,4,False,False,Charlotte Hornets,New York Knicks,108,122,19,30,31,31,30,28,28,33,,,,,,
1037772,2023-11-18,2023,Final,2023-11-19T00:00:00.000Z,4,False,False,New Orleans Pelicans,Minnesota Timberwolves,120,121,35,27,29,32,31,26,25,36,,,,,,
1037773,2023-11-18,2023,Final,2023-11-19T01:00:00.000Z,4,False,False,Chicago Bulls,Miami Heat,102,97,14,26,26,24,28,26,34,21,,,,,,
1037774,2023-11-18,2023,Final,2023-11-19T01:00:00.000Z,4,False,False,Milwaukee Bucks,Dallas Mavericks,132,125,33,34,27,24,29,40,43,27,,,,,,
1037775,2023-11-18,2023,Final,2023-11-19T01:00:00.000Z,4,False,False,San Antonio Spurs,Memphis Grizzlies,108,120,35,26,33,25,26,36,14,33,,,,,,
1037776,2023-11-18,2023,Final,2023-11-19T01:30:00.000Z,5,False,False,Golden State Warriors,Oklahoma City Thunder,123,130,31,33,30,18,26,34,30,32,6,13,,,,
1037777,2023-11-19,2023,Final,2023-11-19T20:00:00.000Z,4,False,False,Brooklyn Nets,Philadelphia 76ers,99,121,22,23,27,38,22,33,28,27,,,,,,
1037778,2023-11-19,2023,Final,2023-11-19T22:00:00.000Z,4,False,False,Indiana Pacers,Orlando Magic,116,128,21,42,23,36,34,29,38,21,,,,,,
1037779,2023-11-19,2023,Final,2023-11-19T23:00:00.000Z,4,False,False,Cleveland Cavaliers,Denver Nuggets,121,109,29,27,37,31,26,17,29,34,,,,,,
1037780,2023-11-19,2023,Final,2023-11-19T21:00:00.000Z,4,False,False,Toronto Raptors,Detroit Pistons,142,113,32,20,37,25,35,27,38,41,,,,,,
1037781,2023-11-19,2023,Final,2023-11-20T00:30:00.000Z,4,False,False,Dallas Mavericks,Sacramento Kings,113,129,36,35,29,35,31,37,17,22,,,,,,
1037782,2023-11-19,2023,Final,2023-11-20T01:00:00.000Z,4,False,False,Memphis Grizzlies,Boston Celtics,100,102,27,26,26,30,23,23,24,23,,,,,,
1037783,2023-11-19,2023,Final,2023-11-20T01:00:00.000Z,6,False,False,Utah Jazz,Phoenix Suns,137,140,30,30,26,31,28,24,31,30,12,12,10,13,,
1037784,2023-11-19,2023,Final,2023-11-20T02:00:00.000Z,4,False,False,Portland Trail Blazers,Oklahoma City Thunder,91,134,21,33,22,43,23,25,25,33,,,,,,
1037785,2023-11-19,2023,Final,2023-11-20T02:30:00.000Z,4,False,False,Los Angeles Lakers,Houston Rockets,105,104,20,28,29,27,32,20,24,29,,,,,,
1037786,2023-11-20,2023,Final,2023-11-21T00:00:00.000Z,5,False,False,Charlotte Hornets,Boston Celtics,121,118,25,31,29,34,27,22,27,21,13,10,,,,
1037787,2023-11-20,2023,Final,2023-11-21T00:00:00.000Z,4,False,False,Detroit Pistons,Denver Nuggets,103,107,23,27,32,29,24,25,24,26,,,,,,
1037788,2023-11-20,2023,Final,2023-11-21T00:00:00.000Z,4,False,False,Washington Wizards,Milwaukee Bucks,129,142,27,31,38,39,37,34,27,38,,,,,,
1037789,2023-11-20,2023,Final,2023-11-21T01:00:00.000Z,4,False,False,Chicago Bulls,Miami Heat,100,118,27,33,26,32,28,28,19,25,,,,,,
1037790,2023-11-20,2023,Final,2023-11-21T01:00:00.000Z,4,False,False,Minnesota Timberwolves,New York Knicks,117,100,31,28,27,28,35,19,24,25,,,,,,
1037791,2023-11-20,2023,Final,2023-11-21T01:00:00.000Z,4,False,False,New Orleans Pelicans,Sacramento Kings,129,93,29,31,37,22,34,16,29,24,,,,,,
1037792,2023-11-20,2023,Final,2023-11-21T01:00:00.000Z,4,False,False,San Antonio Spurs,LA Clippers,99,124,27,33,28,33,22,25,22,33,,,,,,
1037793,2023-11-20,2023,Final,2023-11-21T03:00:00.000Z,4,False,False,Golden State Warriors,Houston Rockets,121,116,29,27,34,26,29,28,29,35,,,,,,
3277479,2023-11-21,2023,Final,2023-11-22T00:00:00.000Z,4,False,False,Orlando Magic,Toronto Raptors,126,107,30,23,37,33,33,26,26,25,,,,,,
3277480,2023-11-21,2023,Final,2023-11-22T00:30:00.000Z,4,False,False,Atlanta Hawks,Indiana Pacers,152,157,40,34,46,39,28,46,38,38,,,,,,
3277481,2023-11-21,2023,Final,2023-11-22T00:30:00.000Z,5,False,False,Philadelphia 76ers,Cleveland Cavaliers,119,122,24,27,29,38,26,23,31,22,9,12,,,,
3277482,2023-11-21,2023,Final,2023-11-22T02:00:00.000Z,4,False,False,Phoenix Suns,Portland Trail Blazers,120,107,34,21,22,30,38,31,26,25,,,,,,
3277483,2023-11-21,2023,Final,2023-11-22T03:00:00.000Z,4,False,False,Los Angeles Lakers,Utah Jazz,131,99,32,17,30,24,40,34,29,24,,,,,,
1037799,2023-11-22,2023,Final,2023-11-23T00:00:00.000Z,4,False,False,Charlotte Hornets,Washington Wizards,117,114,21,24,28,32,29,35,39,23,,,,,,
1037800,2023-11-22,2023,Final,2023-11-23T00:00:00.000Z,4,False,False,Orlando Magic,Denver Nuggets,124,119,28,28,28,34,26,26,42,31,,,,,,
1037801,2023-11-22,2023,Final,2023-11-23T00:30:00.000Z,5,False,False,Atlanta Hawks,Brooklyn Nets,147,145,45,33,32,34,23,28,31,36,16,14,,,,
1037802,2023-11-22,2023,Final,2023-11-23T00:30:00.000Z,4,False,False,Boston Celtics,Milwaukee Bucks,119,116,29,17,38,36,27,26,25,37,,,,,,
1037803,2023-11-22,2023,Final,2023-11-23T00:30:00.000Z,4,False,False,Cleveland Cavaliers,Miami Heat,96,129,26,37,29,32,24,32,17,28,,,,,,
1037804,2023-11-22,2023,Final,2023-11-23T00:30:00.000Z,4,False,False,Indiana Pacers,Toronto Raptors,131,132,35,27,30,41,36,32,30,32,,,,,,
1037805,2023-11-22,2023,Final,2023-11-23T01:00:00.000Z,4,False,False,Houston Rockets,Memphis Grizzlies,111,91,21,28,24,18,29,22,37,23,,,,,,
1037806,2023-11-22,2023,Final,2023-11-23T01:00:00.000Z,4,False,False,Minnesota Timberwolves,Philadelphia 76ers,112,99,37,20,20,29,34,30,21,20,,,,,,
1037807,2023-11-22,2023,Final,2023-11-23T01:00:00.000Z,4,False,False,New Orleans Pelicans,Sacramento Kings,117,112,32,30,32,20,29,29,24,33,,,,,,
1037808,2023-11-22,2023,Final,2023-11-23T01:00:00.000Z,4,False,False,Oklahoma City Thunder,Chicago Bulls,116,102,26,14,24,25,34,38,32,25,,,,,,
1037809,2023-11-22,2023,Final,2023-11-23T01:00:00.000Z,4,False,False,San Antonio Spurs,LA Clippers,102,109,14,26,34,28,22,28,32,27,,,,,,
1037810,2023-11-22,2023,Final,2023-11-23T03:00:00.000Z,4,False,False,Phoenix Suns,Golden State Warriors,123,115,26,31,37,16,28,28,32,40,,,,,,
1037811,2023-11-22,2023,Final,2023-11-23T03:00:00.000Z,4,False,False,Portland Trail Blazers,Utah Jazz,121,105,32,21,33,25,24,27,32,32,,,,,,
1037812,2023-11-22,2023,Final,2023-11-23T03:30:00.000Z,4,False,False,Los Angeles Lakers,Dallas Mavericks,101,104,25,29,21,33,25,29,30,13,,,,,,
3277498,2023-11-24,2023,Final,2023-11-24T19:30:00.000Z,4,False,False,Orlando Magic,Boston Celtics,113,96,19,30,29,26,29,18,36,22,,,,,,
3277499,2023-11-24,2023,Final,2023-11-24T22:00:00.000Z,4,False,False,Memphis Grizzlies,Phoenix Suns,89,110,27,29,22,33,24,19,16,29,,,,,,
3277500,2023-11-24,2023,Final,2023-11-25T00:30:00.000Z,4,False,False,New York Knicks,Miami Heat,100,98,25,28,26,22,20,37,29,11,,,,,,
3277501,2023-11-24,2023,Final,2023-11-25T00:30:00.000Z,4,False,False,Toronto Raptors,Chicago Bulls,121,108,36,22,26,26,31,29,28,31,,,,,,
3277502,2023-11-24,2023,Final,2023-11-25T01:00:00.000Z,4,False,False,Indiana Pacers,Detroit Pistons,136,113,33,26,28,37,36,33,39,17,,,,,,
3277503,2023-11-24,2023,Final,2023-11-25T01:00:00.000Z,4,False,False,Houston Rockets,Denver Nuggets,105,86,29,19,31,24,24,26,21,17,,,,,,
3277504,2023-11-24,2023,Final,2023-11-25T01:00:00.000Z,4,False,False,Milwaukee Bucks,Washington Wizards,131,128,34,35,26,26,32,28,39,39,,,,,,
3277505,2023-11-24,2023,Final,2023-11-25T01:00:00.000Z,4,False,False,Minnesota Timberwolves,Sacramento Kings,111,124,31,38,33,32,15,22,32,32,,,,,,
3277506,2023-11-24,2023,Final,2023-11-25T03:00:00.000Z,4,False,False,Golden State Warriors,San Antonio Spurs,118,112,32,35,27,20,27,26,32,31,,,,,,
3277507,2023-11-24,2023,Final,2023-11-25T03:30:00.000Z,4,False,False,LA Clippers,New Orleans Pelicans,106,116,23,36,32,20,28,29,23,31,,,,,,
1037823,2023-11-25,2023,Final,2023-11-25T22:00:00.000Z,4,False,False,Oklahoma City Thunder,Philadelphia 76ers,123,127,31,29,30,36,21,28,41,34,,,,,,
1037824,2023-11-25,2023,Final,2023-11-25T23:00:00.000Z,4,False,False,Brooklyn Nets,Miami Heat,112,97,26,22,37,31,27,23,22,21,,,,,,
1037825,2023-11-25,2023,Final,2023-11-26T00:00:00.000Z,4,False,False,Washington Wizards,Atlanta Hawks,108,136,30,34,28,36,20,37,30,29,,,,,,
1037826,2023-11-25,2023,Final,2023-11-26T00:30:00.000Z,4,False,False,Cleveland Cavaliers,Los Angeles Lakers,115,121,40,35,31,35,23,23,21,28,,,,,,
1037827,2023-11-25,2023,Final,2023-11-26T02:30:00.000Z,4,False,False,Utah Jazz,New Orleans Pelicans,105,100,22,29,21,24,25,24,37,23,,,,,,
1037828,2023-11-25,2023,Final,2023-11-26T03:30:00.000Z,4,False,False,LA Clippers,Dallas Mavericks,107,88,29,18,27,27,23,17,28,26,,,,,,
1037829,2023-11-26,2023,Final,2023-11-26T20:30:00.000Z,4,False,False,Milwaukee Bucks,Portland Trail Blazers,108,102,26,31,26,37,23,20,33,14,,,,,,
1037830,2023-11-26,2023,Final,2023-11-26T23:00:00.000Z,4,False,False,Boston Celtics,Atlanta Hawks,113,103,33,26,36,27,21,29,23,21,,,,,,
1037831,2023-11-26,2023,Final,2023-11-26T23:00:00.000Z,4,False,False,New York Knicks,Phoenix Suns,113,116,22,34,34,30,36,31,21,21,,,,,,
1037832,2023-11-26,2023,Final,2023-11-26T23:00:00.000Z,4,False,False,Orlando Magic,Charlotte Hornets,130,117,25,33,36,24,31,29,38,31,,,,,,
1037833,2023-11-26,2023,Final,2023-11-26T23:00:00.000Z,4,False,False,Memphis Grizzlies,Minnesota Timberwolves,97,119,26,31,17,29,23,30,31,29,,,,,,
1037834,2023-11-26,2023,Final,2023-11-27T00:30:00.000Z,4,False,False,Brooklyn Nets,Chicago Bulls,118,109,19,36,44,19,33,28,22,26,,,,,,
1037835,2023-11-26,2023,Final,2023-11-27T00:30:00.000Z,4,False,False,Cleveland Cavaliers,Toronto Raptors,105,102,25,28,17,24,32,20,31,30,,,,,,
1037836,2023-11-26,2023,Final,2023-11-27T01:00:00.000Z,4,False,False,Denver Nuggets,San Antonio Spurs,132,120,39,35,33,25,35,24,25,36,,,,,,
1037837,2023-11-27,2023,Final,2023-11-28T00:00:00.000Z,4,False,False,Detroit Pistons,Washington Wizards,107,126,27,31,27,26,29,37,24,32,,,,,,
1037838,2023-11-27,2023,Final,2023-11-28T00:00:00.000Z,4,False,False,Indiana Pacers,Portland Trail Blazers,110,114,34,30,26,35,23,18,27,31,,,,,,
1037839,2023-11-27,2023,Final,2023-11-28T00:00:00.000Z,4,False,False,Philadelphia 76ers,Los Angeles Lakers,138,94,32,19,36,34,30,27,40,14,,,,,,
1037840,2023-11-27,2023,Final,2023-11-28T02:00:00.000Z,4,False,False,Utah Jazz,New Orleans Pelicans,114,112,32,24,25,31,31,33,26,24,,,,,,
1037841,2023-11-27,2023,Final,2023-11-28T03:30:00.000Z,4,False,False,LA Clippers,Denver Nuggets,104,113,28,25,28,33,32,19,16,36,,,,,,
3277527,2023-11-28,2023,Final,2023-11-29T00:30:00.000Z,4,False,False,Boston Celtics,Chicago Bulls,124,97,31,20,38,30,28,18,27,29,,,,,,
3277528,2023-11-28,2023,Final,2023-11-29T00:30:00.000Z,4,False,False,Brooklyn Nets,Toronto Raptors,115,103,22,21,30,23,24,31,39,28,,,,,,
3277529,2023-11-28,2023,Final,2023-11-29T00:30:00.000Z,4,False,False,Cleveland Cavaliers,Atlanta Hawks,128,105,29,33,35,28,38,29,26,15,,,,,,
3277530,2023-11-28,2023,Final,2023-11-29T00:30:00.000Z,4,False,False,Miami Heat,Milwaukee Bucks,124,131,22,31,40,28,35,34,27,38,,,,,,
3277531,2023-11-28,2023,Final,2023-11-29T00:30:00.000Z,4,False,False,New York Knicks,Charlotte Hornets,115,91,29,16,24,28,27,22,35,25,,,,,,
3277532,2023-11-28,2023,Final,2023-11-29T01:00:00.000Z,4,False,False,Minnesota Timberwolves,Oklahoma City Thunder,106,103,19,29,34,32,23,17,30,25,,,,,,
3277533,2023-11-28,2023,Final,2023-11-29T01:30:00.000Z,4,False,False,Dallas Mavericks,Houston Rockets,121,115,29,22,25,28,30,38,37,27,,,,,,
3277534,2023-11-28,2023,Final,2023-11-29T03:00:00.000Z,4,False,False,Sacramento Kings,Golden State Warriors,124,123,29,37,26,35,40,32,29,19,,,,,,
1037850,2023-11-29,2023,Final,2023-11-30T00:00:00.000Z,4,False,False,Detroit Pistons,Los Angeles Lakers,107,133,24,38,24,27,28,36,31,32,,,,,,
1037851,2023-11-29,2023,Final,2023-11-30T00:00:00.000Z,4,False,False,Orlando Magic,Washington Wizards,139,120,31,26,35,30,36,33,37,31,,,,,,
1037852,2023-11-29,2023,Final,2023-11-30T00:30:00.000Z,4,False,False,Toronto Raptors,Phoenix Suns,112,105,27,20,33,33,26,27,26,25,,,,,,
1037853,2023-11-29,2023,Final,2023-11-30T01:00:00.000Z,4,False,False,Memphis Grizzlies,Utah Jazz,105,91,24,25,36,17,28,25,17,24,,,,,,
1037854,2023-11-29,2023,Final,2023-11-30T01:00:00.000Z,4,False,False,New Orleans Pelicans,Philadelphia 76ers,124,114,39,24,29,24,34,33,22,33,,,,,,
1037855,2023-11-29,2023,Final,2023-11-30T02:00:00.000Z,4,False,False,Denver Nuggets,Houston Rockets,134,124,41,26,35,33,32,38,26,27,,,,,,
1037856,2023-11-29,2023,Final,2023-11-30T03:00:00.000Z,4,False,False,Sacramento Kings,LA Clippers,117,131,27,35,23,37,31,30,36,29,,,,,,
1037857,2023-11-30,2023,Final,2023-12-01T00:00:00.000Z,4,False,False,Cleveland Cavaliers,Portland Trail Blazers,95,103,25,22,21,18,29,34,20,29,,,,,,
1037858,2023-11-30,2023,Final,2023-12-01T00:30:00.000Z,4,False,False,Brooklyn Nets,Charlotte Hornets,128,129,37,31,34,42,35,29,22,27,,,,,,
1037859,2023-11-30,2023,Final,2023-12-01T00:30:00.000Z,4,False,False,Miami Heat,Indiana Pacers,142,132,33,38,31,35,33,27,45,32,,,,,,
1037860,2023-11-30,2023,Final,2023-12-01T00:30:00.000Z,4,False,False,New York Knicks,Detroit Pistons,118,112,31,17,23,37,31,33,33,25,,,,,,
1037861,2023-11-30,2023,Final,2023-12-01T01:00:00.000Z,5,False,False,Chicago Bulls,Milwaukee Bucks,120,113,26,24,23,31,31,25,26,26,14,7,,,,
1037862,2023-11-30,2023,Final,2023-12-01T01:00:00.000Z,4,False,False,Minnesota Timberwolves,Utah Jazz,101,90,20,23,29,24,35,19,17,24,,,,,,
1037863,2023-11-30,2023,Final,2023-12-01T01:00:00.000Z,4,False,False,Oklahoma City Thunder,Los Angeles Lakers,133,110,30,37,42,23,36,28,25,22,,,,,,
1037864,2023-11-30,2023,Final,2023-12-01T01:00:00.000Z,4,False,False,San Antonio Spurs,Atlanta Hawks,135,137,35,26,31,36,39,39,30,36,,,,,,
1037865,2023-11-30,2023,Final,2023-12-01T03:00:00.000Z,4,False,False,Golden State Warriors,LA Clippers,120,114,31,24,30,26,25,27,34,37,,,,,,
1037866,2023-12-01,2023,Final,2023-12-02T00:00:00.000Z,4,False,False,Orlando Magic,Washington Wizards,130,125,31,36,27,25,34,28,38,36,,,,,,
1037867,2023-12-01,2023,Final,2023-12-02T00:30:00.000Z,4,False,False,Boston Celtics,Philadelphia 76ers,125,119,44,36,25,36,26,25,30,22,,,,,,
1037868,2023-12-01,2023,Final,2023-12-02T00:30:00.000Z,4,False,False,Toronto Raptors,New York Knicks,106,119,26,34,31,23,20,33,29,29,,,,,,
1037869,2023-12-01,2023,Final,2023-12-02T00:30:00.000Z,4,False,False,Dallas Mavericks,Memphis Grizzlies,94,108,20,28,24,31,28,20,22,29,,,,,,
1037870,2023-12-01,2023,Final,2023-12-02T01:00:00.000Z,4,False,False,New Orleans Pelicans,San Antonio Spurs,121,106,32,31,31,30,26,20,32,25,,,,,,
1037871,2023-12-01,2023,Final,2023-12-02T03:00:00.000Z,4,False,False,Phoenix Suns,Denver Nuggets,111,119,30,41,33,29,28,24,20,25,,,,,,
1037872,2023-12-02,2023,Final,2023-12-02T21:00:00.000Z,4,False,False,LA Clippers,Golden State Warriors,113,112,22,33,26,34,37,25,28,20,,,,,,
1037873,2023-12-02,2023,Final,2023-12-02T22:00:00.000Z,4,False,False,Charlotte Hornets,Minnesota Timberwolves,117,123,23,30,36,32,28,26,30,35,,,,,,
1037874,2023-12-02,2023,Final,2023-12-03T00:00:00.000Z,4,False,False,Brooklyn Nets,Orlando Magic,129,101,43,22,30,29,25,34,31,16,,,,,,
1037875,2023-12-02,2023,Final,2023-12-03T00:00:00.000Z,4,False,False,Detroit Pistons,Cleveland Cavaliers,101,110,30,25,18,29,34,31,19,25,,,,,,
1037876,2023-12-02,2023,Final,2023-12-03T01:00:00.000Z,4,False,False,Miami Heat,Indiana Pacers,129,144,31,25,34,40,33,41,31,38,,,,,,
1037877,2023-12-02,2023,Final,2023-12-03T01:00:00.000Z,4,False,False,Chicago Bulls,New Orleans Pelicans,124,118,32,29,21,32,36,21,35,36,,,,,,
1037878,2023-12-02,2023,Final,2023-12-03T01:00:00.000Z,4,False,False,Milwaukee Bucks,Atlanta Hawks,132,121,42,37,25,26,32,35,33,23,,,,,,
1037879,2023-12-02,2023,Final,2023-12-03T02:00:00.000Z,4,False,False,Dallas Mavericks,Oklahoma City Thunder,120,126,27,33,29,39,28,35,36,19,,,,,,
1037880,2023-12-02,2023,Final,2023-12-03T02:00:00.000Z,4,False,False,Phoenix Suns,Memphis Grizzlies,116,109,27,27,23,24,34,21,32,37,,,,,,
1037881,2023-12-02,2023,Final,2023-12-03T02:30:00.000Z,5,False,False,Utah Jazz,Portland Trail Blazers,118,113,21,24,35,20,28,30,22,32,12,7,,,,
1037882,2023-12-02,2023,Final,2023-12-03T03:00:00.000Z,4,False,False,Sacramento Kings,Denver Nuggets,123,117,25,30,39,20,24,28,35,39,,,,,,
1037883,2023-12-02,2023,Final,2023-12-03T03:30:00.000Z,4,False,False,Los Angeles Lakers,Houston Rockets,107,97,25,30,35,14,26,28,21,25,,,,,,
7045521,2023-12-04,2023,Final,2023-12-05T00:30:00.000Z,4,False,False,Indiana Pacers,Boston Celtics,122,112,22,24,26,31,37,23,37,34,,,,,,
7045522,2023-12-04,2023,Final,2023-12-05T03:00:00.000Z,4,False,False,Sacramento Kings,New Orleans Pelicans,117,127,36,35,25,34,30,31,26,27,,,,,,
7045523,2023-12-05,2023,Final,2023-12-06T00:30:00.000Z,4,False,False,Milwaukee Bucks,New York Knicks,146,122,37,35,38,37,37,24,34,26,,,,,,
7045524,2023-12-05,2023,Final,2023-12-06T03:00:00.000Z,4,False,False,Los Angeles Lakers,Phoenix Suns,106,103,33,23,26,24,24,35,23,21,,,,,,
7049313,2023-12-06,2023,Final,2023-12-07T00:00:00.000Z,4,False,False,Cleveland Cavaliers,Orlando Magic,121,111,37,20,28,32,34,34,22,25,,,,,,
7049314,2023-12-06,2023,Final,2023-12-07T00:00:00.000Z,4,False,False,Detroit Pistons,Memphis Grizzlies,102,116,29,31,27,21,28,30,18,34,,,,,,
7049315,2023-12-06,2023,Final,2023-12-07T00:30:00.000Z,4,False,False,Toronto Raptors,Miami Heat,103,112,32,37,34,27,18,23,19,25,,,,,,
7049316,2023-12-06,2023,Final,2023-12-07T00:00:00.000Z,4,False,False,Washington Wizards,Philadelphia 76ers,126,131,29,25,33,35,33,39,31,32,,,,,,
7049317,2023-12-06,2023,Final,2023-12-07T00:30:00.000Z,4,False,False,Atlanta Hawks,Brooklyn Nets,113,114,33,31,23,22,26,28,31,33,,,,,,
7049318,2023-12-06,2023,Final,2023-12-07T00:30:00.000Z,4,False,False,Minnesota Timberwolves,San Antonio Spurs,102,94,25,22,21,31,25,18,31,23,,,,,,
7049319,2023-12-06,2023,Final,2023-12-07T01:00:00.000Z,4,False,False,Chicago Bulls,Charlotte Hornets,111,100,27,24,21,20,35,20,28,36,,,,,,
7049320,2023-12-06,2023,Final,2023-12-07T01:00:00.000Z,4,False,False,Houston Rockets,Oklahoma City Thunder,110,101,32,22,23,28,25,24,30,27,,,,,,
7049321,2023-12-06,2023,Final,2023-12-07T01:30:00.000Z,4,False,False,Dallas Mavericks,Utah Jazz,147,97,40,29,34,22,35,23,38,23,,,,,,
7049322,2023-12-06,2023,Final,2023-12-07T03:00:00.000Z,4,False,False,Golden State Warriors,Portland Trail Blazers,110,106,22,26,26,29,34,31,28,20,,,,,,
7049323,2023-12-06,2023,Final,2023-12-07T03:00:00.000Z,4,False,False,LA Clippers,Denver Nuggets,111,102,21,36,40,21,18,25,32,20,,,,,,
7981414,2023-12-07,2023,Final,2023-12-07T22:00:00.000Z,4,False,False,Milwaukee Bucks,Indiana Pacers,119,128,29,27,22,36,43,28,25,37,,,,,,
7996352,2023-12-07,2023,Final,2023-12-08T02:00:00.000Z,4,False,False,Los Angeles Lakers,New Orleans Pelicans,133,89,29,30,38,24,43,17,23,18,,,,,,
7050282,2023-12-08,2023,Final,2023-12-09T00:00:00.000Z,4,False,False,Charlotte Hornets,Toronto Raptors,119,116,35,22,31,32,24,23,29,39,,,,,,
7050283,2023-12-08,2023,Final,2023-12-09T00:00:00.000Z,4,False,False,Orlando Magic,Detroit Pistons,123,91,28,23,30,21,35,24,30,23,,,,,,
7050284,2023-12-08,2023,Final,2023-12-09T00:00:00.000Z,4,False,False,Philadelphia 76ers,Atlanta Hawks,125,114,35,23,27,45,31,24,32,22,,,,,,
7050285,2023-12-08,2023,Final,2023-12-09T00:30:00.000Z,4,False,False,Brooklyn Nets,Washington Wizards,124,97,26,18,24,29,40,24,34,26,,,,,,
7050286,2023-12-08,2023,Final,2023-12-09T01:00:00.000Z,4,False,False,Miami Heat,Cleveland Cavaliers,99,111,25,17,27,36,23,35,24,23,,,,,,
7050287,2023-12-08,2023,Final,2023-12-09T01:00:00.000Z,4,False,False,Memphis Grizzlies,Minnesota Timberwolves,103,127,31,33,24,27,24,38,24,29,,,,,,
7050288,2023-12-08,2023,Final,2023-12-09T01:00:00.000Z,5,False,False,Oklahoma City Thunder,Golden State Warriors,138,136,19,28,37,34,33,22,29,34,20,18,,,,
7050289,2023-12-08,2023,Final,2023-12-09T01:30:00.000Z,4,False,False,San Antonio Spurs,Chicago Bulls,112,121,33,24,30,28,20,35,29,34,,,,,,
7050290,2023-12-08,2023,Final,2023-12-09T02:00:00.000Z,4,False,False,Denver Nuggets,Houston Rockets,106,114,22,27,26,25,26,40,32,22,,,,,,
